,salary_1-3_years,salary_0_years
11020,30000.0,27000.0
11021,115000.0,35000.0
11022,120000.0,25625.0
11023,60000.0,25000.0
11024,28125.0,54650.0
11025,70000.0,27500.0
11026,69500.0,47500.0
11027,75000.0,135000.0
11028,60000.0,33000.0
11029,75000.0,34000.0
11030,9650.0,35000.0
11031,95000.0,30000.0
11032,61000.0,44000.0
11033,17800.0,33000.0
11034,95000.0,7245.0
11035,35000.0,42500.0
11036,70000.0,120000.0
11037,50000.0,65000.0
11038,55000.0,40000.0
11039,29000.0,58500.0
11040,50000.0,5800.0
11041,16000.0,52500.0
11042,65000.0,30000.0
11043,45000.0,100000.0
11044,90000.0,23400.0
11045,47000.0,24800.0
11046,75000.0,45000.0
11047,1100.0,75000.0
11048,57000.0,82500.0
11049,40000.0,32500.0
11050,55000.0,85000.0
11051,17500.0,48000.0
11052,130000.0,38000.0
11053,60000.0,40500.0
11054,140000.0,7000.0
11055,40000.0,62500.0
11056,60000.0,70000.0
11057,60000.0,108500.0
11058,30000.0,22500.0
11059,60000.0,97500.0
11060,62500.0,50000.0
11061,65000.0,29500.0
11062,50000.0,26000.0
11063,35000.0,85000.0
11064,75000.0,50000.0
11065,52500.0,60000.0
11066,62500.0,21600.0
11067,46000.0,33000.0
11068,25000.0,40000.0
11069,40000.0,28400.0
11070,60000.0,65000.0
11071,60000.0,106000.0
11072,60000.0,1400.0
11073,62100.0,92500.0
11074,63000.0,41750.0
11075,50000.0,6760.0
11076,94000.0,300.0
11077,80000.0,30480.0
11078,72500.0,60000.0
11079,80000.0,45000.0
11080,46000.0,31391.5
11081,100000.0,30000.0
11082,85000.0,28800.0
11083,60000.0,55000.0
11084,56750.0,550.0
11085,35000.0,27500.0
11086,60000.0,28200.0
11087,47000.0,42500.0
11088,33415.0,90000.0
11089,50000.0,45000.0
11090,125000.0,70000.0
11091,40000.0,30000.0
11092,73000.0,150000.0
11093,18389.0,28500.0
11094,100000.0,53399.0
11095,90000.0,60000.0
11096,65000.0,27500.0
11097,40000.0,27500.0
11098,27500.0,32000.0
11099,50000.0,40000.0
11100,67500.0,50000.0
11101,32500.0,30000.0
11102,25000.0,27900.0
11103,70000.0,35000.0
11104,67500.0,31800.0
11105,40000.0,105000.0
11106,70000.0,17000.0
11107,35000.0,100000.0
11108,39750.0,52000.0
11109,50000.0,50000.0
11110,42000.0,40000.0
11111,70000.0,7515.0
11112,45000.0,27500.0
11113,65000.0,35000.0
11114,40000.0,41100.0
11115,30000.0,32500.0
11116,120000.0,60000.0
11117,70000.0,60000.0
11118,70000.0,50000.0
11119,80000.0,40000.0
11120,57500.0,50000.0
11121,45000.0,85050.0
11122,100000.0,30000.0
11123,1200.0,90000.0
11124,120000.0,47500.0
11125,50000.0,32000.0
11126,47000.0,121000.0
11127,75000.0,10800.0
11128,80000.0,40083.0
11129,75000.0,60000.0
11130,70000.0,38000.0
11131,7300.0,16000.0
11132,65000.0,37500.0
11133,105000.0,50000.0
11134,87000.0,47500.0
11135,60000.0,46000.0
11136,65000.0,60000.0
11137,50000.0,3750.0
11138,90000.0,26067.5
11139,15000.0,19450.0
11140,32165.0,21450.0
11141,33000.0,40000.0
11142,70000.0,100000.0
11143,40000.0,18121.0
11144,40000.0,40000.0
11145,60000.0,57000.0
11146,50000.0,30000.0
11147,60000.0,24600.0
11148,31000.0,30000.0
11149,60000.0,35000.0
11150,80000.0,22500.0
11151,40394.0,50000.0
11152,60500.0,43800.0
11153,27500.0,50000.0
11154,35000.0,30000.0
11155,97500.0,60000.0
11156,80000.0,27000.0
11157,33171.0,30000.0
11158,80000.0,27500.0
11159,70000.0,11975.5
11160,30000.0,30000.0
11161,21000.0,35000.0
11162,60000.0,105000.0
11163,47000.0,30000.0
11164,30000.0,7600.0
11165,80000.0,2400.0
11166,24801.0,50000.0
11167,80000.0,65000.0
11168,80000.0,30705.0
11169,26000.0,15000.0
11170,25000.0,16875.0
11171,37500.0,39000.0
11172,30000.0,35000.0
11173,25000.0,24300.0
11174,96000.0,40000.0
11175,25000.0,30000.0
11176,11600.0,45000.0
11177,92500.0,30000.0
11178,59000.0,35000.0
11179,20000.0,47500.0
11180,27600.0,25000.0
11181,55000.0,25000.0
11182,70000.0,102500.0
11183,42500.0,50000.0
11184,80000.0,10300.0
11185,70000.0,46000.0
11186,75000.0,77000.0
11187,52500.0,32220.0
11188,18000.0,15300.0
11189,120000.0,50000.0
11190,100000.0,47000.0
11191,50000.0,40000.0
11192,75000.0,55000.0
11193,80000.0,140000.0
11194,51000.0,63000.0
11195,30000.0,78000.0
11196,60000.0,59000.0
11197,40000.0,24800.0
11198,40000.0,70000.0
11199,80000.0,25000.0
11200,65000.0,16242.0
11201,35000.0,30000.0
11202,60000.0,45000.0
11203,85000.0,35000.0
11204,150000.0,40000.0
11205,70000.0,100000.0
11206,50000.0,45000.0
11207,50000.0,67611.0
11208,80000.0,18975.0
11209,60375.0,20000.0
11210,60000.0,89000.0
11211,52711.5,30000.0
11212,65000.0,63000.0
11213,40000.0,29450.0
11214,60000.0,33500.0
11215,90000.0,26500.0
11216,24325.0,53000.0
11217,110000.0,35000.0
11218,70000.0,38904.0
11219,41600.0,45000.0
11220,31670.0,37500.0
11221,33700.0,43500.0
11222,20000.0,16242.0
11223,80000.0,20075.0
11224,50000.0,16242.0
11225,34416.0,65000.0
11226,30000.0,87500.0
11227,100000.0,30000.0
11228,27500.0,27000.0
11229,100000.0,82500.0
11230,30350.0,21700.0
11231,40000.0,39400.0
11232,95000.0,3500.0
11233,40000.0,87500.0
11234,75000.0,45000.0
11235,35000.0,55000.0
11236,30000.0,8500.0
11237,60000.0,42000.0
11238,75000.0,40000.0
11239,82500.0,16500.0
11240,130000.0,50000.0
11241,140000.0,26000.0
11242,85000.0,6250.0
11243,20000.0,30000.0
11244,125000.0,16000.0
11245,45000.0,32500.0
11246,60000.0,40000.0
11247,40000.0,30000.0
11248,50000.0,40000.0
11249,42500.0,21400.0
11250,55000.0,27700.0
11251,52500.0,130000.0
11252,100000.0,33000.0
11253,34500.0,21000.0
11254,142500.0,60500.0
11255,25000.0,25000.0
11256,70000.0,28000.0
11257,90000.0,15000.0
11258,75000.0,48400.0
11259,80000.0,40000.0
11260,83500.0,29750.0
11261,135000.0,30000.0
11262,47500.0,80500.0
11263,45000.0,50000.0
11264,80000.0,2500.0
11265,65000.0,9820.0
11266,70000.0,30000.0
11267,900.0,125000.0
11268,55000.0,40000.0
11269,41000.0,80000.0
11270,51500.0,70000.0
11271,38875.0,28000.0
11272,60000.0,140700.0
11273,50000.0,21600.0
11274,62500.0,25000.0
11275,27200.0,33000.0
11276,12000.0,105000.0
11277,50000.0,70000.0
11278,59500.0,40000.0
11279,65000.0,60000.0
11280,50000.0,1600.0
11281,45000.0,50000.0
11282,60000.0,60000.0
11283,50000.0,82500.0
11284,65000.0,30000.0
11285,37500.0,121000.0
11286,80000.0,45000.0
11287,95000.0,57500.0
11288,95000.0,50000.0
11289,55000.0,47500.0
11290,40000.0,30000.0
11291,102000.0,50000.0
11292,55000.0,43500.0
11293,100000.0,57500.0
11294,60000.0,17800.0
11295,60000.0,32900.0
11296,30000.0,150000.0
11297,49480.0,32500.0
11298,30000.0,97500.0
11299,95000.0,20000.0
11300,60000.0,8779.0
11301,70000.0,40000.0
11302,25000.0,29250.0
11303,60000.0,30000.0
11304,41000.0,525.0
11305,60000.0,9500.0
11306,60600.0,3100.0
11307,17000.0,13500.0
11308,30000.0,5000.0
11309,75000.0,26000.0
11310,40000.0,109500.0
11311,125000.0,50000.0
11312,42500.0,2200.0
11313,79800.0,29000.0
11314,40000.0,40000.0
11315,22500.0,30000.0
11316,1500.0,56700.0
11317,115000.0,25000.0
11318,40000.0,45000.0
11319,70000.0,21600.0
11320,70000.0,23400.0
11321,50000.0,4000.0
11322,100000.0,38000.0
11323,96000.0,38000.0
11324,62500.0,23400.0
11325,54400.0,85000.0
11326,75000.0,50000.0
11327,26100.0,37500.0
11328,50000.0,77500.0
11329,45000.0,40000.0
11330,71270.0,44000.0
11331,100000.0,30000.0
11332,32500.0,2700.0
11333,50000.0,81500.0
11334,100000.0,87500.0
11335,95000.0,60000.0
11336,75000.0,60000.0
11337,125000.0,50000.0
11338,500.0,30000.0
11339,30000.0,48634.0
11340,30000.0,30000.0
11341,30000.0,60000.0
11342,57500.0,50000.0
11343,39000.0,72500.0
11344,21500.0,55000.0
11345,60000.0,23000.0
11346,40000.0,57500.0
11347,45000.0,42000.0
11348,52000.0,47000.0
11349,40000.0,25000.0
11350,45000.0,50000.0
11351,42000.0,27000.0
11352,135000.0,59100.0
11353,10000.0,27337.0
11354,60000.0,35000.0
11355,80000.0,500.0
11356,40000.0,35000.0
11357,72500.0,300.0
11358,90000.0,50000.0
11359,41350.0,23000.0
11360,50000.0,1050.0
11361,34250.0,100000.0
11362,90000.0,15999.0
11363,100000.0,60000.0
11364,80000.0,50000.0
11365,135000.0,64000.0
11366,37750.0,14550.0
11367,100000.0,13500.0
11368,1300.0,40000.0
11369,70000.0,65000.0
11370,50000.0,22500.0
11371,75000.0,30000.0
11372,80000.0,11750.0
11373,52500.0,48150.0
11374,55000.0,40000.0
11375,47500.0,95000.0
11376,110000.0,850.0
11377,40000.0,85000.0
11378,27000.0,40000.0
11379,48000.0,70000.0
11380,70000.0,20774.0
11381,57500.0,20000.0
11382,85000.0,2000.0
11383,42500.0,50000.0
11384,70000.0,6360.0
11385,50000.0,59200.0
11386,16100.0,75000.0
11387,67500.0,50000.0
11388,72500.0,52000.0
11389,35000.0,300.0
11390,70000.0,26650.0
11391,30000.0,50000.0
11392,140000.0,6500.0
11393,130000.0,8700.0
11394,45000.0,25000.0
11395,45000.0,20000.0
11396,15900.0,85000.0
11397,75000.0,30000.0
11398,24300.0,28000.0
11399,100000.0,45000.0
11400,100000.0,85000.0
11401,50000.0,18032.0
11402,35000.0,20500.0
11403,50000.0,25000.0
11404,1750.0,21500.0
11405,140000.0,32500.0
11406,50000.0,16280.0
11407,55000.0,46500.0
11408,55000.0,19000.0
11409,1300.0,18679.0
11410,75000.0,52500.0
11411,140000.0,87500.0
11412,7000.0,32000.0
11413,100000.0,40000.0
11414,50000.0,4800.0
11415,45000.0,80000.0
11416,12000.0,62500.0
11417,74880.0,50000.0
11418,55000.0,30000.0
11419,65000.0,30000.0
11420,105000.0,35000.0
11421,28600.0,121000.0
11422,72000.0,39675.0
11423,120000.0,112000.0
11424,45000.0,38117.0
11425,60000.0,57500.0
11426,45000.0,60000.0
11427,52500.0,50000.0
11428,118000.0,27500.0
11429,10000.0,64500.0
11430,35000.0,61900.0
11431,51668.0,29235.0
11432,28180.0,30250.0
11433,40000.0,60000.0
11434,30000.0,50000.0
11435,50000.0,45000.0
11436,60000.0,38500.0
11437,50000.0,19900.0
11438,115000.0,16242.0
11439,65000.0,22324.0
11440,90000.0,30000.0
11441,95000.0,49000.0
11442,42500.0,18700.0
11443,10000.0,30000.0
11444,100000.0,19565.0
11445,55000.0,20000.0
11446,40000.0,16242.0
11447,34000.0,55300.0
11448,800.0,35603.5
11449,50000.0,50000.0
11450,40000.0,28000.0
11451,25000.0,50000.0
11452,60000.0,22233.0
11453,80000.0,19097.5
11454,50000.0,21800.0
11455,60000.0,35000.0
11456,125000.0,35000.0
11457,40000.0,50000.0
11458,25000.0,19900.0
11459,27000.0,16300.0
11460,45000.0,27500.0
11461,91000.0,7200.0
11462,60000.0,105000.0
11463,75000.0,35000.0
11464,80000.0,140700.0
11465,2500.0,34660.0
11466,96000.0,90000.0
11467,130000.0,2945.0
11468,60000.0,4250.0
11469,106000.0,65000.0
11470,65000.0,30000.0
11471,100000.0,78000.0
11472,30000.0,23400.0
11473,60000.0,60000.0
11474,1400.0,20000.0
11475,20000.0,31000.0
11476,65000.0,28000.0
11477,30000.0,50000.0
11478,57500.0,100000.0
11479,50000.0,30000.0
11480,105000.0,800.0
11481,81600.0,23400.0
11482,52500.0,27000.0
11483,60000.0,2800.0
11484,50040.0,3300.0
11485,40000.0,49000.0
11486,30000.0,15000.0
11487,100000.0,38000.0
11488,33000.0,10500.0
11489,19000.0,55000.0
11490,57500.0,55000.0
11491,60000.0,9300.0
11492,90000.0,22500.0
11493,90000.0,5500.0
11494,47500.0,32500.0
11495,65000.0,3000.0
11496,60000.0,40000.0
11497,77500.0,40000.0
11498,9100.0,65000.0
11499,55000.0,45000.0
11500,100000.0,30000.0
11501,85000.0,40000.0
11502,19500.0,90000.0
11503,40000.0,27625.0
11504,120000.0,50000.0
11505,150000.0,40000.0
11506,125000.0,41300.0
11507,45000.0,30000.0
11508,35000.0,26187.0
11509,70000.0,42500.0
11510,40000.0,110000.0
11511,80000.0,12300.0
11512,17286.0,30000.0
11513,90000.0,75000.0
11514,45000.0,50000.0
11515,150000.0,99999.5
11516,54000.0,28000.0
11517,25000.0,64000.0
11518,40000.0,56500.0
11519,105000.0,22500.0
11520,57200.0,60000.0
11521,35000.0,30000.0
11522,45000.0,25000.0
11523,60000.0,30000.0
11524,40000.0,98000.0
11525,18678.0,92000.0
11526,41000.0,87500.0
11527,58240.0,63800.0
11528,65000.0,30000.0
11529,35000.0,20000.0
11530,27500.0,50000.0
11531,55000.0,65000.0
11532,18700.0,45302.0
11533,55000.0,43000.0
11534,55000.0,97500.0
11535,40000.0,30000.0
11536,32000.0,100000.0
11537,10400.0,55000.0
11538,80000.0,40000.0
11539,40000.0,65000.0
11540,100000.0,41000.0
11541,82500.0,16000.0
11542,97500.0,102500.0
11543,60000.0,375.0
11544,70000.0,80000.0
11545,60000.0,40000.0
11546,45000.0,20000.0
11547,62000.0,34000.0
11548,35000.0,77500.0
11549,24000.0,6100.0
11550,115000.0,70000.0
11551,50000.0,31200.0
11552,47500.0,42500.0
11553,100000.0,40000.0
11554,70000.0,60000.0
11555,34000.0,35000.0
11556,60000.0,30000.0
11557,70000.0,5600.0
11558,30000.0,45000.0
11559,70000.0,30000.0
11560,70000.0,72500.0
11561,50000.0,94000.0
11562,82500.0,36000.0
11563,65000.0,108500.0
11564,50000.0,85000.0
11565,75000.0,25200.0
11566,75000.0,150000.0
11567,47000.0,140000.0
11568,60000.0,45000.0
11569,137499.0,40000.0
11570,51600.0,38000.0
11571,100000.0,9300.0
11572,80000.0,1200.0
11573,51100.0,27000.0
11574,97500.0,30000.0
11575,35700.0,99500.0
11576,60688.0,150000.0
11577,53486.0,10000.0
11578,50000.0,55000.0
11579,50000.0,36500.0
11580,18000.0,65000.0
11581,150000.0,125000.0
11582,70000.0,75000.0
11583,21117.0,29750.0
11584,60000.0,600.0
11585,35000.0,27000.0
11586,108000.0,45000.0
11587,40000.0,45000.0
11588,42700.0,27200.0
11589,40950.0,50000.0
11590,45000.0,29000.0
11591,50000.0,91200.0
11592,55000.0,18650.0
11593,45000.0,65000.0
11594,55000.0,46000.0
11595,50000.0,1000.0
11596,95000.0,19690.0
11597,50000.0,28500.0
11598,87500.0,35000.0
11599,50000.0,114400.0
11600,52500.0,50000.0
11601,85000.0,36000.0
11602,64000.0,100000.0
11603,50000.0,61600.0
11604,30000.0,70000.0
11605,55000.0,105000.0
11606,2800.0,26650.0
11607,60000.0,106000.0
11608,34511.0,2000.0
11609,37500.0,22000.0
11610,70000.0,5500.0
11611,100000.0,21600.0
11612,45000.0,22000.0
11613,115000.0,13000.0
11614,600.0,35500.0
11615,40000.0,10000.0
11616,100000.0,40000.0
11617,49000.0,50000.0
11618,80000.0,31000.0
11619,60000.0,87500.0
11620,75000.0,52000.0
11621,80000.0,15000.0
11622,43000.0,28400.0
11623,45000.0,70000.0
11624,85000.0,38800.0
11625,40000.0,40000.0
11626,50000.0,52500.0
11627,70000.0,17500.0
11628,47000.0,40000.0
11629,50000.0,2000.0
11630,52760.0,27000.0
11631,52500.0,105000.0
11632,130000.0,120000.0
11633,50000.0,22500.0
11634,40000.0,24000.0
11635,65000.0,8000.0
11636,100000.0,23750.0
11637,52000.0,32800.0
11638,60000.0,40800.0
11639,32500.0,14000.0
11640,56350.0,95000.0
11641,45000.0,45000.0
11642,50000.0,56586.0
11643,90000.0,34000.0
11644,150000.0,60000.0
11645,40000.0,24800.0
11646,75000.0,80000.0
11647,24960.0,30500.0
11648,60000.0,45000.0
11649,115000.0,6250.0
11650,95000.0,82500.0
11651,100000.0,70000.0
11652,60000.0,52000.0
11653,75000.0,55000.0
11654,80000.0,52500.0
11655,70000.0,70000.0
11656,57500.0,150000.0
11657,34171.0,29750.0
11658,25000.0,56000.0
11659,40000.0,3011.0
11660,65000.0,55100.0
11661,60000.0,3800.0
11662,80000.0,40000.0
11663,45000.0,50000.0
11664,45000.0,34000.0
11665,7000.0,45100.0
11666,65000.0,65000.0
11667,150000.0,40000.0
11668,30000.0,49500.0
11669,70000.0,4100.0
11670,80000.0,25000.0
11671,35000.0,36000.0
11672,27500.0,30000.0
11673,60000.0,57500.0
11674,105000.0,87500.0
11675,1500.0,6600.0
11676,78500.0,45000.0
11677,70000.0,30000.0
11678,50000.0,40000.0
11679,80000.0,12300.0
11680,50000.0,53000.0
11681,67500.0,6800.0
11682,1840.0,27000.0
11683,80000.0,29000.0
11684,100000.0,35000.0
11685,50000.0,42500.0
11686,120000.0,25900.0
11687,110000.0,45000.0
11688,40000.0,85000.0
11689,30300.0,35000.0
11690,40000.0,50000.0
11691,60000.0,25000.0
11692,35000.0,35000.0
11693,70000.0,60000.0
11694,80000.0,45000.0
11695,50000.0,17000.0
11696,80000.0,70000.0
11697,67500.0,40000.0
11698,55000.0,16242.0
11699,40000.0,30000.0
11700,70000.0,50000.0
11701,60000.0,62500.0
11702,67500.0,14152.0
11703,40000.0,25000.0
11704,42600.0,20000.0
11705,45000.0,28000.0
11706,5000.0,16300.0
11707,45000.0,44000.0
11708,60000.0,24500.0
11709,60000.0,18680.0
11710,47500.0,18700.0
11711,70000.0,18678.0
11712,100000.0,35000.0
11713,52500.0,70000.0
11714,35200.0,45000.0
11715,60000.0,27500.0
11716,35000.0,22000.0
11717,70000.0,20000.0
11718,39500.0,18700.0
11719,65000.0,22200.0
11720,80000.0,35000.0
11721,37500.0,121000.0
11722,72500.0,8200.0
11723,35000.0,40000.0
11724,57500.0,22500.0
11725,100000.0,8000.0
11726,85000.0,99500.0
11727,50000.0,38217.0
11728,60000.0,15000.0
11729,49480.0,45000.0
11730,50000.0,45000.0
11731,57500.0,119000.0
11732,60000.0,35000.0
11733,50000.0,42000.0
11734,60000.0,30000.0
11735,52800.0,40000.0
11736,150000.0,38000.0
11737,105000.0,34000.0
11738,50000.0,32000.0
11739,40000.0,55000.0
11740,70000.0,30000.0
11741,75000.0,35000.0
11742,75000.0,50500.0
11743,40000.0,37000.0
11744,80000.0,80000.0
11745,80000.0,75000.0
11746,77000.0,37000.0
11747,40300.0,45000.0
11748,100000.0,60000.0
11749,45000.0,340.0
11750,105000.0,70000.0
11751,77000.0,1400.0
11752,47500.0,50000.0
11753,46525.0,22500.0
11754,45000.0,85000.0
11755,80500.0,35000.0
11756,130000.0,11340.0
11757,37500.0,22000.0
11758,70000.0,24700.0
11759,85000.0,29320.0
11760,37500.0,17700.0
11761,70000.0,106000.0
11762,50000.0,23000.0
11763,65000.0,16000.0
11764,95000.0,27100.0
11765,100000.0,55900.0
11766,50000.0,43300.0
11767,22500.0,50000.0
11768,135000.0,5742.0
11769,90000.0,40000.0
11770,32500.0,50000.0
11771,80000.0,25000.0
11772,45000.0,3021.0
11773,125000.0,22979.0
11774,95000.0,40000.0
11775,75000.0,47500.0
11776,7500.0,29000.0
11777,45000.0,46000.0
11778,8230.0,18625.0
11779,40000.0,35000.0
11780,60000.0,45000.0
11781,135700.0,40000.0
11782,44200.0,34500.0
11783,64000.0,30000.0
11784,45000.0,35000.0
11785,65000.0,20621.0
11786,55000.0,20500.0
11787,60000.0,19621.0
11788,30000.0,25000.0
11789,35000.0,110000.0
11790,85000.0,36071.0
11791,4400.0,42500.0
11792,1400.0,22100.0
11793,85000.0,43200.0
11794,100000.0,26000.0
11795,30000.0,75000.0
11796,74000.0,50000.0
11797,20000.0,11949.0
11798,23000.0,55000.0
11799,75933.0,67600.0
11800,17000.0,6800.0
11801,63500.0,45000.0
11802,36000.0,45000.0
11803,24801.0,25000.0
11804,20000.0,64000.0
11805,16999.5,42500.0
11806,47500.0,60000.0
11807,45000.0,40000.0
11808,46000.0,50000.0
11809,65000.0,90500.0
11810,150000.0,60000.0
11811,36000.0,85000.0
11812,40000.0,30000.0
11813,40000.0,38100.0
11814,30450.0,38700.0
11815,25000.0,150000.0
11816,35000.0,30000.0
11817,59963.0,27000.0
11818,1100.0,30000.0
11819,52760.0,30000.0
11820,50000.0,7100.0
11821,35000.0,100000.0
11822,91000.0,1050.0
11823,31500.0,47500.0
11824,1200.0,38500.0
11825,95000.0,16500.0
11826,65000.0,50000.0
11827,55750.0,13074.0
11828,33600.0,850.0
11829,80000.0,60000.0
11830,45000.0,82500.0
11831,44000.0,20100.0
11832,57500.0,50000.0
11833,75000.0,49000.0
11834,57500.0,55000.0
11835,800.0,45000.0
11836,100000.0,35000.0
11837,62500.0,70000.0
11838,37500.0,70000.0
11839,40000.0,50000.0
11840,100000.0,57000.0
11841,40000.0,2000.0
11842,18679.0,7000.0
11843,30000.0,35000.0
11844,69600.0,43000.0
11845,40000.0,19150.0
11846,47500.0,30000.0
11847,47500.0,61500.0
11848,40000.0,15000.0
11849,120000.0,47500.0
11850,36700.0,16560.0
11851,50000.0,30000.0
11852,20500.0,39000.0
11853,140000.0,27000.0
11854,37500.0,30000.0
11855,75000.0,14080.0
11856,50000.0,24112.0
11857,39556.0,26000.0
11858,39000.0,150000.0
11859,44600.0,50000.0
11860,90000.0,40000.0
11861,33000.0,25000.0
11862,30750.0,75000.0
11863,35000.0,92500.0
11864,35000.0,55000.0
11865,65000.0,47200.0
11866,30000.0,70000.0
11867,30000.0,26500.0
11868,115000.0,12500.0
11869,65000.0,53000.0
11870,31186.0,50000.0
11871,35000.0,2250.0
11872,80000.0,20500.0
11873,100000.0,34600.0
11874,47500.0,13700.0
11875,80000.0,27500.0
11876,50000.0,22000.0
11877,36000.0,85000.0
11878,1000.0,40000.0
11879,65000.0,2250.0
11880,80000.0,21600.0
11881,80000.0,30800.0
11882,70000.0,15700.0
11883,30000.0,45000.0
11884,57500.0,45000.0
11885,65000.0,59000.0
11886,14000.0,33500.0
11887,55000.0,28000.0
11888,90000.0,50000.0
11889,75000.0,99500.0
11890,65000.0,45000.0
11891,50000.0,20500.0
11892,30000.0,32500.0
11893,70000.0,17000.0
11894,150000.0,30000.0
11895,25000.0,22500.0
11896,130000.0,1500.0
11897,37500.0,85000.0
11898,5400.0,72500.0
11899,55000.0,40000.0
11900,65000.0,27500.0
11901,120000.0,19750.0
11902,82000.0,28000.0
11903,80000.0,30500.0
11904,75000.0,30000.0
11905,65000.0,66175.0
11906,70000.0,50000.0
11907,57500.0,60000.0
11908,80000.0,25000.0
11909,30000.0,28400.0
11910,80000.0,65000.0
11911,40000.0,9000.0
11912,50000.0,60000.0
11913,49000.0,30000.0
11914,95000.0,16800.0
11915,90000.0,19800.0
11916,145000.0,50000.0
11917,54000.0,50000.0
11918,75000.0,22000.0
11919,100000.0,105000.0
11920,40000.0,42000.0
11921,70000.0,22000.0
11922,47500.0,27000.0
11923,90000.0,105000.0
11924,75000.0,39000.0
11925,75000.0,23900.0
11926,1750.0,23400.0
11927,140000.0,31000.0
11928,65000.0,27000.0
11929,65000.0,20000.0
11930,3250.0,36000.0
11931,150000.0,45000.0
11932,30000.0,32100.0
11933,65000.0,45000.0
11934,35000.0,55000.0
11935,80000.0,55000.0
11936,110000.0,800.0
11937,50000.0,60500.0
11938,140000.0,45000.0
11939,105000.0,26000.0
11940,80000.0,27000.0
11941,87500.0,35000.0
11942,50000.0,30000.0
11943,60000.0,85000.0
11944,70000.0,30000.0
11945,24960.0,35000.0
11946,49500.0,50000.0
11947,34450.0,1800.0
11948,140000.0,30000.0
11949,72500.0,120000.0
11950,115000.0,57500.0
11951,1500.0,47500.0
11952,35000.0,21600.0
11953,45000.0,35000.0
11954,63000.0,11500.0
11955,21000.0,38000.0
11956,54000.0,65000.0
11957,30000.0,23000.0
11958,75000.0,32500.0
11959,35000.0,35000.0
11960,50000.0,60000.0
11961,47500.0,31000.0
11962,64000.0,19000.0
11963,37500.0,35000.0
11964,100000.0,30000.0
11965,90000.0,24500.0
11966,54597.5,22550.0
11967,106000.0,28000.0
11968,75000.0,30000.0
11969,100000.0,50000.0
11970,42000.0,35160.0
11971,40000.0,50000.0
11972,55000.0,17121.0
11973,55000.0,56500.0
11974,30000.0,28000.0
11975,95000.0,23500.0
11976,50000.0,70000.0
11977,30000.0,31360.0
11978,100000.0,41621.0
11979,82500.0,16242.0
11980,55000.0,42000.0
11981,94000.0,16300.0
11982,100000.0,35000.0
11983,40000.0,28320.0
11984,50000.0,42500.0
11985,20000.0,40000.0
11986,75000.0,19500.0
11987,52500.0,34000.0
11988,35000.0,50000.0
11989,30000.0,42000.0
11990,65000.0,32000.0
11991,100000.0,45000.0
11992,35000.0,31300.0
11993,85000.0,16700.0
11994,17500.0,121000.0
11995,80000.0,75000.0
11996,87500.0,28000.0
11997,35000.0,37500.0
11998,72500.0,41500.0
11999,60000.0,30000.0
12000,100000.0,45000.0
12001,70000.0,12370.0
12002,70000.0,10000.0
12003,60000.0,52500.0
12004,115000.0,30558.0
12005,70000.0,8039.0
12006,67500.0,16250.0
12007,47500.0,86955.5
12008,95000.0,53000.0
12009,32500.0,20121.0
12010,80000.0,45000.0
12011,72500.0,60000.0
12012,28000.0,45000.0
12013,43900.0,46910.0
12014,40000.0,80000.0
12015,65000.0,32500.0
12016,44200.0,30000.0
12017,40200.0,70000.0
12018,35000.0,32500.0
12019,22500.0,30000.0
12020,100000.0,46000.0
12021,100000.0,30750.0
12022,60000.0,75000.0
12023,42500.0,20502.0
12024,1500.0,5800.0
12025,80000.0,45200.0
12026,17300.0,150000.0
12027,60000.0,28300.0
12028,82500.0,37500.0
12029,67500.0,29600.0
12030,35000.0,29750.0
12031,105000.0,13700.0
12032,77500.0,57500.0
12033,60000.0,24000.0
12034,90000.0,60000.0
12035,35000.0,82500.0
12036,37500.0,25000.0
12037,92000.0,60000.0
12038,50000.0,100000.0
12039,80000.0,17500.0
12040,65000.0,37500.0
12041,135000.0,41000.0
12042,34000.0,35000.0
12043,65000.0,40000.0
12044,80000.0,25000.0
12045,40000.0,27000.0
12046,80000.0,25000.0
12047,40000.0,87400.0
12048,55000.0,31000.0
12049,69600.0,52500.0
12050,50000.0,30000.0
12051,31000.0,5000.0
12052,80000.0,45000.0
12053,60344.5,75000.0
12054,70000.0,59000.0
12055,50000.0,25000.0
12056,50000.0,19500.0
12057,30000.0,45000.0
12058,65000.0,50000.0
12059,49500.0,120000.0
12060,60500.0,105999.5
12061,55000.0,47425.0
12062,47500.0,27810.0
12063,47500.0,65000.0
12064,24000.0,85000.0
12065,50000.0,55000.0
12066,70000.0,50000.0
12067,71265.0,7231.0
12068,70000.0,4200.0
12069,100000.0,19800.0
12070,50000.0,87500.0
12071,55000.0,52500.0
12072,55000.0,30000.0
12073,70000.0,42400.0
12074,60000.0,29000.0
12075,35000.0,32500.0
12076,1600.0,30000.0
12077,38500.0,65000.0
12078,15000.0,41160.0
12079,40000.0,28950.0
12080,27500.0,27500.0
12081,60000.0,115000.0
12082,75000.0,25000.0
12083,50000.0,50000.0
12084,100000.0,105000.0
12085,24000.0,45000.0
12086,40000.0,60000.0
12087,90000.0,105000.0
12088,120000.0,13713.0
12089,50000.0,50000.0
12090,56500.0,88000.0
12091,60000.0,40000.0
12092,35000.0,35000.0
12093,30000.0,11400.0
12094,50000.0,41500.0
12095,50000.0,65000.0
12096,77500.0,87500.0
